term	file	line
GO:0008656	reactome2go	Reactome:R-HSA-449073 > GO:cysteine-type endopeptidase activator activity involved in apoptotic process ; GO:0008656
GO:0008657	interpro2go	InterPro:IPR002712 Toxin CcdB > GO:DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity ; GO:0008657
GO:0008657	interpro2go	InterPro:IPR024911 DNA gyrase inhibitor GyrI > GO:DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity ; GO:0008657
GO:0008657	hamap2go	HAMAP:MF_00649 > GO:DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity ; GO:0008657
GO:0008657	hamap2go	HAMAP:MF_01896 > GO:DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity ; GO:0008657
GO:0008657	unirule2go	UniRule:UR000030794 > GO:DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity ; GO:0008657
GO:0008657	unirule2go	UniRule:UR000098286 > GO:DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity ; GO:0008657
GO:0010521	hamap2go	HAMAP:MF_03176 > GO:telomerase inhibitor activity ; GO:0010521
GO:0010521	unirule2go	UniRule:UR000112749 > GO:telomerase inhibitor activity ; GO:0010521
GO:0010855	reactome2go	Reactome:R-HSA-400097 > GO:adenylate cyclase inhibitor activity ; GO:0010855
GO:0010856	reactome2go	Reactome:R-HSA-163617 > GO:adenylate cyclase activator activity ; GO:0010856
GO:0010856	reactome2go	Reactome:R-HSA-381704 > GO:adenylate cyclase activator activity ; GO:0010856
GO:0015066	interpro2go	InterPro:IPR000833 Alpha-amylase inhibitor > GO:alpha-amylase inhibitor activity ; GO:0015066
GO:0015066	interpro2go	InterPro:IPR036379 Alpha-amylase inhibitor superfamily > GO:alpha-amylase inhibitor activity ; GO:0015066
GO:0015066	uniprotkb_kw2go	UniProtKB-KW:KW-0022 Alpha-amylase inhibitor > GO:alpha-amylase inhibitor activity ; GO:0015066
GO:0015066	unirule2go	UniRule:UR001503775 > GO:alpha-amylase inhibitor activity ; GO:0015066
GO:0016004	reactome2go	Reactome:R-HSA-400023 > GO:phospholipase activator activity ; GO:0016004
GO:0016176	interpro2go	InterPro:IPR000919 Neutrophil cytosol factor P40 > GO:superoxide-generating NADPH oxidase activator activity ; GO:0016176
GO:0016176	interpro2go	InterPro:IPR001655 Neutrophil cytosol factor 1 > GO:superoxide-generating NADPH oxidase activator activity ; GO:0016176
GO:0016176	interpro2go	InterPro:IPR034889 Neutrophil cytosol factor 2, SH3 domain > GO:superoxide-generating NADPH oxidase activator activity ; GO:0016176
GO:0016504	interpro2go	InterPro:IPR017048 Fibulin-1 > GO:peptidase activator activity ; GO:0016504
GO:0016504	interpro2go	InterPro:IPR035309 Proteasome activator complex subunit 4 > GO:peptidase activator activity ; GO:0016504
GO:0016504	reactome2go	Reactome:R-HSA-168865 > GO:peptidase activator activity ; GO:0016504
GO:0016504	uniprotkb_kw2go	UniProtKB-KW:KW-0655 Prothrombin activator > GO:peptidase activator activity ; GO:0016504
GO:0016538	interpro2go	InterPro:IPR000789 Cyclin-dependent kinase, regulatory subunit > GO:cyclin-dependent protein serine/threonine kinase regulator activity ; GO:0016538
GO:0016538	interpro2go	InterPro:IPR027081 CyclinH/Ccl1 > GO:cyclin-dependent protein serine/threonine kinase regulator activity ; GO:0016538
GO:0016538	interpro2go	InterPro:IPR036858 Cyclin-dependent kinase, regulatory subunit superfamily > GO:cyclin-dependent protein serine/threonine kinase regulator activity ; GO:0016538
GO:0016538	interpro2go	InterPro:IPR043198 Cyclin/Cyclin-like subunit Ssn8 > GO:cyclin-dependent protein serine/threonine kinase regulator activity ; GO:0016538
GO:0016538	interpro2go	InterPro:IPR046965 Cyclin A/B-like > GO:cyclin-dependent protein serine/threonine kinase regulator activity ; GO:0016538
GO:0016538	reactome2go	Reactome:R-HSA-3215385 > GO:cyclin-dependent protein serine/threonine kinase regulator activity ; GO:0016538
GO:0019208	interpro2go	InterPro:IPR017401 Protein phosphatase 1 regulatory subunit 12A/B/C > GO:phosphatase regulator activity ; GO:0019208
GO:0019208	unirule2go	UniRule:UR000121514 > GO:phosphatase regulator activity ; GO:0019208
GO:0019210	interpro2go	InterPro:IPR039620 BKI1/Probable membrane-associated kinase regulator 1/3/4 > GO:kinase inhibitor activity ; GO:0019210
GO:0019211	interpro2go	InterPro:IPR004327 Phosphotyrosyl phosphatase activator, PTPA > GO:phosphatase activator activity ; GO:0019211
GO:0019211	interpro2go	InterPro:IPR037218 PTPA superfamily > GO:phosphatase activator activity ; GO:0019211
GO:0019828	uniprotkb_kw2go	UniProtKB-KW:KW-0062 Aspartic protease inhibitor > GO:aspartic-type endopeptidase inhibitor activity ; GO:0019828
GO:0019834	interpro2go	InterPro:IPR016338 Phospholipase A2 inhibitor, gamma type > GO:phospholipase A2 inhibitor activity ; GO:0019834
GO:0019834	uniprotkb_kw2go	UniProtKB-KW:KW-0593 Phospholipase A2 inhibitor > GO:phospholipase A2 inhibitor activity ; GO:0019834
GO:0019834	unirule2go	UniRule:UR000417761 > GO:phospholipase A2 inhibitor activity ; GO:0019834
GO:0019887	interpro2go	InterPro:IPR000704 Casein kinase II, regulatory subunit > GO:protein kinase regulator activity ; GO:0019887
GO:0019887	interpro2go	InterPro:IPR016149 Casein kinase II, regulatory subunit, N-terminal > GO:protein kinase regulator activity ; GO:0019887
GO:0019887	interpro2go	InterPro:IPR035991 Casein kinase II subunit beta-like > GO:protein kinase regulator activity ; GO:0019887
GO:0019888	interpro2go	InterPro:IPR000009 Protein phosphatase 2A regulatory subunit PR55 > GO:protein phosphatase regulator activity ; GO:0019888
GO:0019888	interpro2go	InterPro:IPR002554 Protein phosphatase 2A, regulatory B subunit, B56 > GO:protein phosphatase regulator activity ; GO:0019888
GO:0019888	interpro2go	InterPro:IPR005605 Sporulation-specific protein Spo7 > GO:protein phosphatase regulator activity ; GO:0019888
GO:0019888	interpro2go	InterPro:IPR015267 Protein phosphatase 4 core regulatory subunit R2 > GO:protein phosphatase regulator activity ; GO:0019888
GO:0019888	interpro2go	InterPro:IPR017417 Protein phosphatase 1, regulatory subunit 16A/B > GO:protein phosphatase regulator activity ; GO:0019888
GO:0019888	interpro2go	InterPro:IPR026241 GLC7-interacting protein 4 > GO:protein phosphatase regulator activity ; GO:0019888
GO:0019888	interpro2go	InterPro:IPR030682 Protein phosphatase 1 regulatory subunit 3B > GO:protein phosphatase regulator activity ; GO:0019888
GO:0019888	reactome2go	Reactome:R-HSA-180038 > GO:protein phosphatase regulator activity ; GO:0019888
GO:0019888	unirule2go	UniRule:UR000570761 > GO:protein phosphatase regulator activity ; GO:0019888
GO:0030234	interpro2go	InterPro:IPR002187 Nitrogen regulatory protein PII > GO:enzyme regulator activity ; GO:0030234
GO:0030234	interpro2go	InterPro:IPR002332 Nitrogen regulatory protein P-II, urydylation site > GO:enzyme regulator activity ; GO:0030234
GO:0030234	interpro2go	InterPro:IPR005774 UTP-glucose pyrophosphorylase, regulatory subunit > GO:enzyme regulator activity ; GO:0030234
GO:0030234	interpro2go	InterPro:IPR008028 Sarcolipin > GO:enzyme regulator activity ; GO:0030234
GO:0030234	interpro2go	InterPro:IPR008367 Regucalcin > GO:enzyme regulator activity ; GO:0030234
GO:0030234	interpro2go	InterPro:IPR009914 Dolichol phosphate-mannose biosynthesis regulatory > GO:enzyme regulator activity ; GO:0030234
GO:0030234	interpro2go	InterPro:IPR012589 Plasma membrane ATPase proteolipid > GO:enzyme regulator activity ; GO:0030234
GO:0030234	interpro2go	InterPro:IPR013586 26S proteasome regulatory subunit, C-terminal > GO:enzyme regulator activity ; GO:0030234
GO:0030234	interpro2go	InterPro:IPR016642 26S proteasome regulatory complex, non-ATPase subcomplex, Rpn2/Psmd1 subunit > GO:enzyme regulator activity ; GO:0030234
GO:0030234	interpro2go	InterPro:IPR016643 26S proteasome regulatory complex, non-ATPase subcomplex, Rpn1 subunit > GO:enzyme regulator activity ; GO:0030234
GO:0030234	interpro2go	InterPro:IPR017918 Nitrogen regulatory protein PII, conserved site > GO:enzyme regulator activity ; GO:0030234
GO:0030234	interpro2go	InterPro:IPR031581 Mannosyl phosphorylinositol ceramide synthase regulatory protein Csg2 > GO:enzyme regulator activity ; GO:0030234
GO:0030234	hamap2go	HAMAP:MF_01889 > GO:enzyme regulator activity ; GO:0030234
GO:0030234	hamap2go	HAMAP:MF_01890 > GO:enzyme regulator activity ; GO:0030234
GO:0030234	unirule2go	UniRule:UR000058577 > GO:enzyme regulator activity ; GO:0030234
GO:0030234	unirule2go	UniRule:UR000058578 > GO:enzyme regulator activity ; GO:0030234
GO:0030234	unirule2go	UniRule:UR000759782 > GO:enzyme regulator activity ; GO:0030234
GO:0030234	unirule2go	UniRule:UR000777776 > GO:enzyme regulator activity ; GO:0030234
GO:0030234	unirule2go	UniRule:UR001029768 > GO:enzyme regulator activity ; GO:0030234
GO:0030235	reactome2go	Reactome:R-HSA-202129 > GO:nitric-oxide synthase regulator activity ; GO:0030235
GO:0030235	reactome2go	Reactome:R-HSA-202144 > GO:nitric-oxide synthase regulator activity ; GO:0030235
GO:0030250	interpro2go	InterPro:IPR000879 Guanylin > GO:guanylate cyclase activator activity ; GO:0030250
GO:0030250	interpro2go	InterPro:IPR036382 Guanylin superfamily > GO:guanylate cyclase activator activity ; GO:0030250
GO:0030291	interpro2go	InterPro:IPR039201 PAK4-inhibitor inka > GO:protein serine/threonine kinase inhibitor activity ; GO:0030291
GO:0030291	uniprotkb_kw2go	UniProtKB-KW:KW-1102 Inhibition of host PKR by virus > GO:protein serine/threonine kinase inhibitor activity ; GO:0030291
GO:0030295	interpro2go	InterPro:IPR039154 Serine/Threonine kinase LKB1, catalytic domain > GO:protein kinase activator activity ; GO:0030295
GO:0030298	interpro2go	InterPro:IPR029364 ALK and LTK ligand 1/2 > GO:receptor signaling protein tyrosine kinase activator activity ; GO:0030298
GO:0030337	interpro2go	InterPro:IPR000730 Proliferating cell nuclear antigen, PCNA > GO:DNA polymerase processivity factor activity ; GO:0030337
GO:0030337	interpro2go	InterPro:IPR004997 Herpesvirus polymerase accessory protein > GO:DNA polymerase processivity factor activity ; GO:0030337
GO:0030337	interpro2go	InterPro:IPR046389 Sliding clamp > GO:DNA polymerase processivity factor activity ; GO:0030337
GO:0030337	hamap2go	HAMAP:MF_00317 > GO:DNA polymerase processivity factor activity ; GO:0030337
GO:0030337	hamap2go	HAMAP:MF_04161 > GO:DNA polymerase processivity factor activity ; GO:0030337
GO:0030337	unirule2go	UniRule:UR000036407 > GO:DNA polymerase processivity factor activity ; GO:0030337
GO:0030337	unirule2go	UniRule:UR001589760 > GO:DNA polymerase processivity factor activity ; GO:0030337
GO:0030414	interpro2go	InterPro:IPR008037 Pacifastin domain > GO:peptidase inhibitor activity ; GO:0030414
GO:0030414	interpro2go	InterPro:IPR008197 WAP-type 'four-disulfide core' domain > GO:peptidase inhibitor activity ; GO:0030414
GO:0030414	interpro2go	InterPro:IPR008296 Tissue factor pathway inhibitor-like > GO:peptidase inhibitor activity ; GO:0030414
GO:0030414	interpro2go	InterPro:IPR016397 Protein K3-like, poxvirus > GO:peptidase inhibitor activity ; GO:0030414
GO:0030414	interpro2go	InterPro:IPR021066 Fungal protease inhibitor-1 > GO:peptidase inhibitor activity ; GO:0030414
GO:0030414	interpro2go	InterPro:IPR036201 Pacifastin domain superfamily > GO:peptidase inhibitor activity ; GO:0030414
GO:0030414	uniprotkb_kw2go	UniProtKB-KW:KW-0082 Bait region > GO:peptidase inhibitor activity ; GO:0030414
GO:0030414	uniprotkb_kw2go	UniProtKB-KW:KW-0483 Metalloprotease inhibitor > GO:peptidase inhibitor activity ; GO:0030414
GO:0030414	uniprotkb_kw2go	UniProtKB-KW:KW-0646 Protease inhibitor > GO:peptidase inhibitor activity ; GO:0030414
GO:0030695	interpro2go	InterPro:IPR003109 GoLoco motif > GO:GTPase regulator activity ; GO:0030695
GO:0030695	interpro2go	InterPro:IPR037880 RGS12, RGS domain > GO:GTPase regulator activity ; GO:0030695
GO:0036487	reactome2go	Reactome:R-HSA-203712 > GO:nitric-oxide synthase inhibitor activity ; GO:0036487
GO:0042978	interpro2go	InterPro:IPR031178 Antizyme inhibitor 1 > GO:ornithine decarboxylase activator activity ; GO:0042978
GO:0043027	interpro2go	InterPro:IPR003429 Baculovirus p35, apoptosis preventing protein > GO:cysteine-type endopeptidase inhibitor activity involved in apoptotic process ; GO:0043027
GO:0043027	interpro2go	InterPro:IPR028789 Baculoviral IAP repeat-containing protein 1 > GO:cysteine-type endopeptidase inhibitor activity involved in apoptotic process ; GO:0043027
GO:0043539	interpro2go	InterPro:IPR004832 TCL1/MTCP1 > GO:protein serine/threonine kinase activator activity ; GO:0043539
GO:0043539	interpro2go	InterPro:IPR045593 Atg11, middle domain > GO:protein serine/threonine kinase activator activity ; GO:0043539
GO:0043539	interpro2go	InterPro:IPR047173 STE20-related kinase adapter protein alpha/beta-like > GO:protein serine/threonine kinase activator activity ; GO:0043539
GO:0046863	unirule2go	UniRule:UR001693751 > GO:ribulose-1,5-bisphosphate carboxylase/oxygenase activator activity ; GO:0046863
GO:0046910	interpro2go	InterPro:IPR034086 Pectinesterase inhibitor, plant > GO:pectinesterase inhibitor activity ; GO:0046910
GO:0046935	interpro2go	InterPro:IPR019522 Phosphoinositide 3-kinase regulatory subunit 5/6 > GO:1-phosphatidylinositol-3-kinase regulator activity ; GO:0046935
GO:0060422	wikipedia2go	Wikipedia:ACE_inhibitor > GO:peptidyl-dipeptidase inhibitor activity ; GO:0060422
GO:0060698	hamap2go	HAMAP:MF_00471 > GO:endoribonuclease inhibitor activity ; GO:0060698
GO:0060698	hamap2go	HAMAP:MF_01888 > GO:endoribonuclease inhibitor activity ; GO:0060698
GO:0060698	unirule2go	UniRule:UR000001297 > GO:endoribonuclease inhibitor activity ; GO:0060698
GO:0060698	unirule2go	UniRule:UR000031316 > GO:endoribonuclease inhibitor activity ; GO:0060698
GO:0060703	interpro2go	InterPro:IPR009274 Host-nuclease inhibitor Gam > GO:deoxyribonuclease inhibitor activity ; GO:0060703
GO:0060703	interpro2go	InterPro:IPR017299 DNA fragmentation factor 45 > GO:deoxyribonuclease inhibitor activity ; GO:0060703
GO:0061575	interpro2go	InterPro:IPR004575 Cdk-activating kinase assembly factor MAT1/Tfb3 > GO:cyclin-dependent protein serine/threonine kinase activator activity ; GO:0061575
GO:0061575	interpro2go	InterPro:IPR004944 Cyclin-dependent kinase 5 activator > GO:cyclin-dependent protein serine/threonine kinase activator activity ; GO:0061575
GO:0061575	unirule2go	UniRule:UR001116792 > GO:cyclin-dependent protein serine/threonine kinase activator activity ; GO:0061575
GO:0070917	interpro2go	InterPro:IPR013862 Inositolphosphorylceramide synthase subunit Kei1 > GO:inositol phosphoceramide synthase regulator activity ; GO:0070917
GO:0072542	unirule2go	UniRule:UR001453775 > GO:protein phosphatase activator activity ; GO:0072542
GO:0097027	interpro2go	InterPro:IPR033010 WD repeat Cdc20/Fizzy > GO:ubiquitin-protein transferase activator activity ; GO:0097027
GO:0141039	interpro2go	InterPro:IPR039724 WD repeat-containing protein 91 > GO:phosphatidylinositol 3-kinase inhibitor activity ; GO:0141039
